num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses,additional_cost_to_win
1723,4.99,8,0,515,6,2.9041650800285006,4.31748811353631,4.289637185380534,54.69
174,1.0,6,1,18,3,1.0116009116784799,4.9486889658772695,1.4678743481123135,1.5899999999999999
37,1.0,10,1,18,0,0.32208349916911333,1.791759469228055,1.4678743481123135,2.96
80,0.0,8,1,27,3,0.5933268452777344,2.70805020110221,1.506297153514587,2.6999999999999997
388,1.0,6,1,28,3,1.5871923034867808,4.9486889658772695,1.7298840655099679,0.7500000000000013
35,5.9,10,1,18,1,0.3074846997479606,2.5572273113676265,2.2235418856535927,7.88
25,1.0,10,1,12,0,0.23111172096338664,1.791759469228055,1.269760544863939,2.3
511,1.0,10,1,125,3,1.8115620965242347,4.262539022051294,2.9041650800285006,12.129999999999999
120,1.0,5,0,6,3,0.7929925155296614,1.791759469228055,1.0224509277025458,0.5700000000000001
1031,1.0,10,0,178,0,2.4265710727750367,2.3978952727983707,3.2244602031621015,13.82
168,1.0,12,1,31,3,0.9895411936137477,4.9486889658772695,1.7967470107390942,3.3400000000000003
228,1.0,8,1,76,3,1.1908875647772805,4.9486889658772695,2.474856313934499,8.59
30631,9.9,8,1,7354,2,5.727889549999434,6.8033942636573945,6.8741157619379,659.5999999999999
54,1.0,8,1,24,3,0.4382549309311553,2.7073833121145063,1.6331544390514163,3.5700000000000003
36,1.0,5,0,16,3,0.31481073984003355,1.791759469228055,1.4060969884160703,2.71
357,1.0,10,0,21,3,1.5216989981260935,3.58351893845611,1.5539252025038417,0.1499999999999999
226,1.0,8,1,44,3,1.184789984909162,4.2626798770413155,2.043814364036685,4.450000000000001
1020,1.0,8,1,487,6,2.4168062370840686,5.484755438853831,4.179145163914566,54.1
246,1.0,10,1,119,0,1.244154593958768,2.3978952727983707,2.8604851241459652,13.999999999999998
435,1.0,8,1,204,3,1.6789639750827108,2.3978952727983707,3.3506055955460954,23.16
198,1.0,10,1,57,0,1.095273387402595,2.3978952727983707,2.2417729535972883,6.42
232,1.0,10,1,49,3,1.2029723039923526,4.61512051684126,2.124653884501384,5.04
1079,1.0,8,1,500,3,2.468099531471619,3.044522437723423,4.204692619390966,55.2
161,1.0,8,0,23,3,0.9669838461896731,4.9486889658772695,1.6074359097634274,2.3600000000000003
298,1.0,6,0,7,3,1.3837912309017721,4.9486889658772695,1.068153081183401,-1.0800000000000003
437,1.0,6,0,7,3,1.682688374173693,4.61512051684126,1.068153081183401,-2.4699999999999998
49,1.0,7,1,25,0,0.4054651081081644,3.044522437723423,1.6582280766035324,3.75
241,1.0,8,0,11,3,1.2296405510745139,2.772588722239781,1.2325602611778486,0.010000000000000231
311,1.0,6,1,36,3,1.415853163361435,4.9486889658772695,1.8991179875485542,2.5599999999999996
86,1.0,10,1,32,0,0.6259384308664953,2.3978952727983707,1.8180767775454285,4.29
184,1.0,8,1,24,3,1.0473189942805592,4.9486889658772695,1.6331544390514163,2.27
28,1.0,8,0,4,3,0.26236426446749106,2.7073833121145063,0.9242589015233319,1.22
54,1.0,5,0,26,3,0.4382549309311553,1.791759469228055,1.682688374173693,3.83
211,1.0,6,0,13,3,1.1378330018213911,4.61512051684126,1.3056264580524357,0.5699999999999998
228,1.0,10,0,30,0,1.1908875647772805,4.61512051684126,1.7749523509116738,2.6100000000000003
470,1.0,10,0,12,3,1.742219023667919,4.2626798770413155,1.269760544863939,-2.15
236,1.0,8,1,33,3,1.2149127443642704,4.9486889658772695,1.8389610707123492,2.92
280,1.0,8,1,35,3,1.3376291891386096,4.262539022051294,1.8794650496471605,2.7399999999999998
281,1.0,6,0,22,3,1.3402504226184837,4.61512051684126,1.5810384379124023,1.04
735,0.0,8,1,358,3,2.1234584270966104,2.70805020110221,3.861571461932048,39.18
10902,7.99,10,1,911,6,4.700753055881822,5.991464547107982,4.847488716688342,17.39
129,4.9,10,1,47,6,0.832909122935104,3.039749158970765,2.485739636091892,9.71
1986,7.99,10,1,14,6,3.038312721089109,4.437934266612178,2.3804716316511167,-10.06
43,1.0,10,1,21,0,0.36464311358790924,1.791759469228055,1.5539252025038417,3.29
554,0.0,8,1,42,3,1.8794650496471605,2.70805020110221,1.8656293177945105,-0.08999999999999986
150,1.0,8,0,19,3,0.9202827531436926,3.5832411220909393,1.4973884086254776,1.9600000000000002
219,1.0,10,1,37,3,1.1631508098056809,4.9486889658772695,1.9183921201614211,3.6100000000000003
157,5.99,10,1,31,6,0.9477893989335261,2.833213344056216,2.3997118037247684,8.44
99,1.0,8,1,30,3,0.6931471805599453,2.3978952727983707,1.7749523509116738,3.9000000000000004
136,1.0,8,1,24,0,0.8671004876833833,4.61512051684126,1.6331544390514163,2.74
186,1.0,6,0,5,3,1.0543120297715298,4.9486889658772695,0.9745596399981308,-0.2200000000000002
109,5.99,8,0,6,6,0.7419373447293773,3.173878458937465,2.050270164379556,5.67
41,1.0,10,0,12,0,0.35065687161316933,1.791759469228055,1.269760544863939,2.14
226,1.0,12,1,10,3,1.184789984909162,4.61512051684126,1.1939224684724346,0.029999999999999805
30,1.0,10,0,1,0,0.27002713721306015,2.3978952727983707,0.7561219797213337,0.8199999999999998
199,1.0,8,1,12,3,1.0986122886681098,4.9486889658772695,1.269760544863939,0.56
144,1.0,10,1,71,0,0.8960880245566356,4.61512051684126,2.418588768750352,8.780000000000001
386,1.0,8,0,27,3,1.5830939370944985,4.9486889658772695,1.706564623164823,0.6399999999999997
214,1.0,5,0,82,3,1.1474024528375417,1.791759469228055,2.5384474167160302,9.51
216,1.0,8,0,24,3,1.1537315878891892,4.61512051684126,1.6331544390514163,1.9500000000000002
225,1.0,6,1,25,3,1.1817271953786161,4.9486889658772695,1.6582280766035324,1.9900000000000002
384,1.0,8,1,41,3,1.5789787049493917,4.61512051684126,1.9919755158985601,2.48
96,1.0,8,0,15,3,0.6780335427498971,3.4339872044851463,1.3737155789130306,1.9800000000000002
265,1.0,12,1,9,3,1.297463147413275,4.61512051684126,1.1537315878891892,-0.4900000000000002
183,1.0,8,1,20,3,1.0438040521731147,3.58351893845611,1.5260563034950494,1.76
118,4.99,8,1,30,1,0.7884573603642702,3.711130063048756,2.2915241456346207,7.69
15,7.99,10,1,7,6,0.14842000511827327,3.173878458937465,2.2925347571405443,8.74
239,1.0,12,1,13,0,1.2237754316221157,4.61512051684126,1.3056264580524357,0.29000000000000004
87,1.0,10,1,44,3,0.6312717768418579,3.5832411220909393,2.043814364036685,5.840000000000002
400,1.0,8,1,93,6,1.6114359150967734,3.911822985425479,2.645465325910589,9.08
134,0.0,8,0,9,3,0.8544153281560676,4.61512051684126,0.7747271675523681,-0.18000000000000016
175,1.0,8,1,65,3,1.0152306797290587,2.772588722239781,2.34660197841082,7.6899999999999995
177,1.0,8,0,17,0,1.0224509277025458,4.61512051684126,1.43746264769429,1.43
328,7.99,10,1,26,6,1.4562867329399256,4.393213824064446,2.5152741864043966,8.079999999999998
35,1.0,10,1,12,0,0.3074846997479606,1.791759469228055,1.269760544863939,2.2
46,1.0,5,0,3,3,0.3920420877760237,1.791759469228055,0.8712933659434192,0.9099999999999999
204,1.0,12,0,15,0,1.1151415906193203,4.61512051684126,1.3737155789130306,0.9000000000000004
1051,1.0,8,0,13,3,2.444084655267745,3.9318256327243257,1.3056264580524357,-7.83
338,1.0,6,1,25,3,1.47932922708708,4.9486889658772695,1.6582280766035324,0.8599999999999999
1480,9.9,8,1,559,6,2.7606426512213806,5.703782474656201,4.425684604013345,67.76000000000002
759,1.0,8,0,12,0,2.151762203259462,4.663344750039164,1.269760544863939,-5.039999999999999
407,1.0,10,1,14,0,1.6253112615903906,4.110709916308365,1.340250422618484,-1.2599999999999998
126,1.0,10,1,9,3,0.8197798314933114,2.0794415416798357,1.1537315878891892,0.8999999999999999
135,1.0,10,0,20,0,0.8586616190375187,4.61512051684126,1.5260563034950494,2.24
174,1.0,10,1,16,3,1.0116009116784799,4.9486889658772695,1.4060969884160703,1.33
2822,1.0,10,1,1045,3,3.3751955791231545,5.5254529391317835,4.926166137469806,108.61999999999999
74,1.0,8,1,32,3,0.5596157879354227,2.70805020110221,1.8180767775454285,4.41
33,1.0,10,1,17,0,0.30010459245033805,1.791759469228055,1.43746264769429,2.86
727,1.0,8,1,40,6,2.1138429683971682,4.025173103360802,1.9740810260220096,-1.08
358,1.0,10,0,80,3,1.5238800240724537,3.5832411220909393,2.517696472610991,7.8100000000000005
379,1.0,6,1,34,3,1.5686159179138452,4.9486889658772695,1.8594181177018698,1.62
747,1.0,10,1,47,3,2.1377104498038118,4.262539022051294,2.093097868127322,-0.3700000000000001
11,5.9,10,0,5,6,0.11332868530700317,3.039749158970765,2.0215475632609334,6.4300000000000015
715,1.0,6,0,20,3,2.0992441689760155,4.9486889658772695,1.5260563034950494,-3.56
655,0.0,6,0,9,3,2.0228711901914416,4.61512051684126,0.7747271675523681,-5.39
138,1.0,8,1,8,3,0.8712933659434192,3.58351893845611,1.1118575154181303,0.6500000000000001
207,1.0,5,0,36,3,1.1249295969854831,1.791759469228055,1.8991179875485542,3.5999999999999996
199,7.99,8,1,91,6,1.0986122886681098,3.32862668882732,3.035914063186823,17.82
526,4.9,10,1,192,6,1.8357763546448294,3.254242968705492,3.4294608469350147,24.59
303,1.0,10,0,17,3,1.3962446919730587,4.61512051684126,1.43746264769429,0.16999999999999993
86,0.0,8,0,24,3,0.6259384308664953,2.70805020110221,1.415853163361435,2.25
19,1.0,10,1,3,0,0.18232155679395465,1.791759469228055,0.8712933659434192,1.19
88,1.0,8,1,43,3,0.636576829071551,2.3978952727983707,2.0268315914075385,5.7
112,1.0,8,1,32,3,0.76080582903376,2.7073833121145063,1.8180767775454285,4.0200000000000005
459,1.0,8,0,24,3,1.7227665977411035,4.9486889658772695,1.6331544390514163,-0.47999999999999954
416,1.0,8,1,14,3,1.6428726885203377,4.9486889658772695,1.340250422618484,-1.3499999999999996
116,1.0,12,1,43,3,0.7793248768009976,4.9486889658772695,2.0268315914075385,5.41
234,1.0,6,0,12,3,1.208960345836975,4.9486889658772695,1.269760544863939,0.20999999999999996
216,5.9,8,0,19,1,1.1537315878891892,2.766319109226186,2.237513096250331,6.200000000000001
235,1.0,6,0,37,0,1.2119409739751128,4.61512051684126,1.9183921201614211,3.4500000000000006
206,1.0,10,1,24,3,1.1216775615991057,4.9486889658772695,1.6331544390514163,2.0500000000000003
376,7.99,8,0,54,6,1.56234630490025,3.32862668882732,2.7732135270086236,11.240000000000002
551,1.0,10,1,58,3,1.8748743759385615,3.58351893845611,2.255493485460195,3.0199999999999996
208,1.0,10,1,90,3,1.128171090909654,4.9486889658772695,2.617395832834079,10.61
109,1.0,10,1,53,3,0.7419373447293773,4.262539022051294,2.1849270495258133,6.790000000000001
315,1.0,12,0,19,3,1.425515074273172,4.9486889658772695,1.4973884086254776,0.31000000000000005
232,1.0,8,1,32,3,1.2029723039923526,3.9318256327243257,1.8180767775454285,2.83
2400,9.9,8,1,1030,6,3.219275744889528,5.771129548115811,4.975353479951616,119.79
190,1.0,8,0,2,3,1.068153081183401,2.3978952727983707,0.8153648132841945,-0.6499999999999999
216,1.0,8,0,16,3,1.1537315878891892,3.713572066704308,1.4060969884160703,0.9100000000000001
264,1.0,10,0,21,0,1.2947271675944,4.61512051684126,1.5539252025038417,1.08
500,1.0,8,0,18,3,1.7934247485471162,4.61512051684126,1.4678743481123135,-1.67
412,1.0,8,0,31,3,1.6351056591826783,4.61512051684126,1.7967470107390942,0.9000000000000004
223,0.0,10,0,25,3,1.1755733298042381,4.61512051684126,1.4469189829363254,1.0099999999999998
31,1.0,10,1,14,0,0.2776317365982795,1.791759469228055,1.340250422618484,2.5000000000000004
149,1.0,10,1,7,3,0.9162907318741551,4.262539022051294,1.068153081183401,0.4099999999999999
199,1.0,10,0,23,0,1.1019400787607843,2.3978952727983707,1.6074359097634274,1.9800000000000004
609,1.0,6,1,16,3,1.9600947840472698,4.9486889658772695,1.4060969884160703,-3.0199999999999996
417,1.0,8,1,36,3,1.6448050562713916,3.9318256327243257,1.8991179875485542,1.5
139,1.0,7,1,26,0,0.8754687373538999,3.044522437723423,1.682688374173693,2.98
813,1.0,8,1,25,0,2.2126603854660587,5.081342251254203,1.6582280766035324,-3.8900000000000006
80,1.0,5,0,32,3,0.598836501088704,1.791759469228055,1.8180767775454285,4.34
378,1.0,8,1,28,3,1.5665304114228238,4.61512051684126,1.7298840655099679,0.8500000000000014
61,1.0,10,1,28,3,0.4824261492442927,2.70805020110221,1.7298840655099679,4.020000000000001
865,1.0,8,1,301,3,2.2679936482244267,3.58351893845611,3.716737782242333,31.470000000000002
210,1.0,10,1,10,0,1.1346227261911428,2.3978952727983707,1.1939224684724346,0.18999999999999995
222,1.0,12,1,12,3,1.172482137234565,4.9486889658772695,1.269760544863939,0.33000000000000007
330,1.0,10,1,25,0,1.4609379041156565,2.3978952727983707,1.6582280766035324,0.94
73,1.0,10,0,14,3,0.5538851132264376,3.5832411220909393,1.340250422618484,2.08
208,1.0,10,1,74,0,1.128171090909654,2.3978952727983707,2.4527277514237653,8.53
298,1.0,8,1,42,3,1.3837912309017721,4.61512051684126,2.0095554142156695,3.4699999999999998
1450,4.99,8,1,601,6,2.7414849771884473,5.66988092298052,4.432244350834499,68.61
41,1.0,10,1,19,0,0.35065687161316933,1.791759469228055,1.4973884086254776,3.0500000000000003
417,1.0,10,1,41,3,1.6448050562713916,4.9486889658772695,1.9919755158985601,2.1500000000000004
203,5.9,8,0,2,1,1.1118575154181303,2.766319109226186,1.9685099809725544,4.12
273,1.0,8,1,38,3,1.3190856114264407,3.258096538021482,1.937301774518713,3.2
578,5.99,10,0,50,6,1.9154509415706047,4.393213824064446,2.6019486702196644,6.7
258,1.0,12,1,9,3,1.2781522025001875,4.9486889658772695,1.1537315878891892,-0.41999999999999993
80,0.0,8,1,36,3,0.5933268452777344,2.70805020110221,1.7369512327330598,3.8699999999999997
692,1.0,8,1,30,0,2.0706530356467567,4.18950321539533,1.7749523509116738,-2.0299999999999994
692,1.0,8,1,30,0,2.0706530356467567,4.18950321539533,1.7749523509116738,-2.0299999999999994
19,1.0,10,1,10,0,0.1906203596086497,1.791759469228055,1.1939224684724346,2.09
475,1.0,6,1,75,3,1.7526720805200082,4.9486889658772695,2.463853240590168,5.98
475,1.0,6,1,75,3,1.7526720805200082,4.9486889658772695,2.463853240590168,5.98
24,1.0,10,0,7,0,0.22314355131420976,2.3978952727983707,1.068153081183401,1.66
24,1.0,10,0,7,0,0.22314355131420976,2.3978952727983707,1.068153081183401,1.66
368,1.0,8,1,99,6,1.545432582458188,4.025173103360802,2.6993457604720636,10.18
368,1.0,8,1,99,6,1.545432582458188,4.025173103360802,2.6993457604720636,10.18
1255,1.0,15,1,3,0,2.6071242825122494,4.6150215020384655,0.8712933659434192,-11.17
1255,1.0,15,1,3,0,2.6071242825122494,4.6150215020384655,0.8712933659434192,-11.17
358,1.0,8,1,172,3,1.5238800240724537,4.9486889658772695,3.192942442841696,19.77
127,1.0,10,0,19,3,0.8241754429663494,3.58351893845611,1.4973884086254776,2.1900000000000004
331,1.0,8,0,30,3,1.463255402256019,4.9486889658772695,1.7749523509116738,1.5800000000000005
112,1.0,10,1,51,0,0.76080582903376,2.3978952727983707,2.1552445050953364,6.49
124,1.0,5,0,52,3,0.8109302162163288,1.791759469228055,2.1701959049483,6.51
66,1.0,8,1,21,3,0.5128236264286637,2.3978952727983707,1.5539252025038417,3.06
175,1.0,8,0,22,3,1.0152306797290587,3.258096538021482,1.5810384379124023,2.0999999999999996
175,1.0,8,0,22,3,1.0152306797290587,3.258096538021482,1.5810384379124023,2.0999999999999996
335,1.0,10,1,53,3,1.4724720573609429,4.61512051684126,2.1849270495258133,4.530000000000001
335,1.0,10,1,53,3,1.4724720573609429,4.61512051684126,2.1849270495258133,4.530000000000001
352,1.0,7,1,42,0,1.5107219394949427,3.044522437723423,2.0095554142156695,2.93
262,1.0,10,1,17,0,1.2892326482767593,4.110709916308365,1.43746264769429,0.5800000000000001
262,1.0,10,1,17,0,1.2892326482767593,4.110709916308365,1.43746264769429,0.5800000000000001
599,1.0,6,1,30,3,1.9459101490553132,4.61512051684126,1.7749523509116738,-1.0999999999999996
376,1.0,12,1,20,3,1.56234630490025,4.61512051684126,1.5260563034950494,-0.16999999999999993
376,1.0,12,1,20,3,1.56234630490025,4.61512051684126,1.5260563034950494,-0.16999999999999993
197,1.0,10,1,37,0,1.091923300517313,2.3978952727983707,1.9183921201614211,3.8300000000000005
197,1.0,10,1,37,0,1.091923300517313,2.3978952727983707,1.9183921201614211,3.8300000000000005
703,1.0,8,0,84,3,2.084429083190875,2.3978952727983707,2.558776498354456,4.88
563,1.0,8,1,252,3,1.8931119634883424,2.3978952727983707,3.548467300397191,28.119999999999997
128,1.0,8,1,17,3,0.8285518175661483,2.3978952727983707,1.43746264769429,1.92
115,1.0,10,1,54,0,0.7747271675523681,2.3978952727983707,2.199444334074532,6.85
384,1.0,8,1,171,3,1.5789787049493917,2.3978952727983707,3.1875915348284343,19.38
384,1.0,8,1,171,3,1.5789787049493917,2.3978952727983707,3.1875915348284343,19.38
132,1.0,5,0,42,3,0.8458682675776092,1.791759469228055,2.0095554142156695,5.13
264,7.99,8,1,19,6,1.2947271675944,3.6082115510464816,2.4388627112865935,7.8100000000000005
103,1.0,10,1,42,3,0.712949807856125,2.0794415416798357,2.0095554142156695,5.42
74,1.0,5,0,9,3,0.5596157879354227,1.791759469228055,1.1537315878891892,1.42
265,1.0,10,1,34,3,1.297463147413275,4.9486889658772695,1.8594181177018698,2.76
265,1.0,10,1,34,3,1.297463147413275,4.9486889658772695,1.8594181177018698,2.76
121,1.0,10,0,26,3,0.7975071958841881,4.262539022051294,1.682688374173693,3.16
121,1.0,10,0,26,3,0.7975071958841881,4.262539022051294,1.682688374173693,3.16
136,1.0,8,1,27,3,0.8628899551470398,3.044522437723423,1.706564623164823,3.1399999999999997
37,1.0,8,0,18,3,0.32208349916911333,2.3978952727983707,1.4678743481123135,2.96
37,1.0,8,0,18,3,0.32208349916911333,2.3978952727983707,1.4678743481123135,2.96
349,0.0,12,0,19,3,1.5040773967762742,4.61512051684126,1.244154593958768,-1.0299999999999998
10,5.9,8,0,4,1,0.10436001532424277,2.766319109226186,2.004179057179289,6.31
951,1.0,6,0,17,3,2.354228326145884,4.61512051684126,1.43746264769429,-6.319999999999999
18,1.0,8,1,3,3,0.173953307123438,2.3978952727983707,0.8712933659434192,1.2
18,1.0,8,1,3,3,0.173953307123438,2.3978952727983707,0.8712933659434192,1.2
1498,1.0,8,1,18,3,2.771963526845863,4.709530201312334,1.4678743481123135,-11.65
233,1.0,7,1,86,0,1.205970806988609,3.044522437723423,2.578700529074361,9.84
156,1.0,8,0,31,3,0.9439058989071285,3.4339872044851463,1.7967470107390942,3.46
170,1.0,7,1,22,0,0.9969486348916096,3.044522437723423,1.5810384379124023,2.15
170,1.0,7,1,22,0,0.9969486348916096,3.044522437723423,1.5810384379124023,2.15
245,4.99,10,1,52,6,1.2412685890696329,3.828641396489095,2.545531271604435,9.29
1802,7.99,8,1,653,6,2.9465420293632194,5.707077041605631,4.542017370982823,74.84
4,5.99,10,0,1,6,0.04879016416943201,2.833213344056216,1.9629077254238845,6.07
391,1.0,10,1,43,3,1.5933085305042167,4.9486889658772695,2.0268315914075385,2.67
391,1.0,10,1,43,3,1.5933085305042167,4.9486889658772695,2.0268315914075385,2.67
469,1.0,8,1,14,3,1.7404661748405046,4.9486889658772695,1.340250422618484,-1.88
469,1.0,8,1,14,3,1.7404661748405046,4.9486889658772695,1.340250422618484,-1.88
107,1.0,10,0,47,0,0.7323678937132266,1.791759469228055,2.093097868127322,6.03
703,1.0,6,0,40,3,2.084429083190875,4.61512051684126,1.9740810260220096,-0.8399999999999999
33,1.0,10,1,16,0,0.30010459245033805,2.3978952727983707,1.4060969884160703,2.73
33,1.0,10,1,16,0,0.30010459245033805,2.3978952727983707,1.4060969884160703,2.73
59706,11.99,8,1,9306,4,6.3937078039562,8.03947991910045,7.108874055858998,624.6999999999999
345,1.0,8,1,143,3,1.4951487660319727,2.7073833121145063,3.0248055210396982,16.13
322,1.0,12,1,27,3,1.4422019930581866,4.9486889658772695,1.706564623164823,1.2799999999999998
322,1.0,12,1,27,3,1.4422019930581866,4.9486889658772695,1.706564623164823,1.2799999999999998
291,1.0,12,1,50,3,1.366091653802371,4.61512051684126,2.1400661634962708,4.58
12,1.0,8,0,2,3,0.12221763272424921,2.3978952727983707,0.8153648132841945,1.13
12,1.0,8,0,2,3,0.12221763272424921,2.3978952727983707,0.8153648132841945,1.13
133,1.0,7,0,14,0,0.8501509293696101,3.044522437723423,1.340250422618484,1.4800000000000002
133,1.0,7,0,14,0,0.8501509293696101,3.044522437723423,1.340250422618484,1.4800000000000002
30,5.99,10,1,15,6,0.27002713721306015,2.766319109226186,2.190535589185423,7.630000000000001
960,4.99,8,0,18,6,2.3617969526258915,4.204692619390966,2.1198634561787513,-2.2799999999999994
65,1.0,7,1,29,0,0.5068176023684519,3.044522437723423,1.7526720805200082,4.109999999999999
1362,1.0,8,1,447,0,2.683074215032033,4.5107496103686,4.09617621705107,45.48
367,1.0,8,0,10,3,1.5432981099295553,2.772588722239781,1.1939224684724346,-1.3800000000000003
